org,max_slope,r2,intercept
Actinoplanes atraurantiacus,0.05984690688438196,0.9270084537371812,-3.910590158574465
Agreia bicolorata,0.05384377193741635,0.9136519610318368,-4.323417092192444
Arenimonas oryziterrae,0.07023223610189543,0.9554081659741197,-4.4763401898277735
Arthrobacter globiformis,0.16690169152506512,0.9925411209277638,-4.331564877054306
Bacteriovorax sp. BAL6 X,0.05247728125090153,0.9502554944258125,-4.241923088018927
Cellulomonas cellasea,0.035744165248247445,0.9064417807458203,-4.219566492609799
Chromatocurvus halotolerans,0.11140466780140199,0.9234883792000473,-3.408906326630703
Clostridium combesii,0.0665110732865977,0.9038239801005123,-5.286517035455679
Dermabacter hominis,0.21836117281635561,0.9948771111871562,-3.2929646404908244
Geodermatophilus obscurus,0.0842512188789199,0.9358695106697911,-4.5688293954168255
Granulosicoccus antarcticus,0.30682764523170725,0.9991450784466779,-3.4214147650232256
Humibacillus sp. DSM 29435,0.04343959457250268,0.9202012874220923,-4.13806441065882
Intrasporangiaceae bacterium URHB0013,0.12292223215917068,0.9822160948350623,-5.2280595062939375
Kineosphaera limosa,0.04788237217397995,0.9161222611143106,-4.026469915087176
Kytococcus sedentarius,1.1087126522997623,0.9985885715246173,-5.16330804219677
Luteimonas tolerans,0.126942272740386,0.9781335553365937,-4.360214061102618
Micromonospora peucetia,0.09549144621065696,0.977474091583424,-4.345359028358773
Mobilicoccus massiliensis,0.25417399917298944,0.9953478845112371,-4.911596418851995
Mycolicibacterium obuense,0.05714489032493816,0.902955000481482,-4.777367990845185
Paenibacillus polysaccharolyticus,0.03684947446364523,0.9394956990705451,-4.105842156381929
Pseudoxanthomonas,0.10119031820673341,0.9423004277997048,-5.178499649001338
Psychromonas aquimarina,0.07669445806768024,0.9152127100453193,-4.394834068988069
Rothia mucilaginosa,0.029551202531036998,0.9520837206464121,-3.6129523314966043
Sanguibacter keddieii,0.09185779265114587,0.9413899678228218,-6.076109011530071
Silanimonas lenta,0.11362605660214053,0.9335104678361466,-2.5070426679744986
Thermomonas haemolytica,0.23329429074229008,0.9899360029531309,-7.03360297723798
Virgibacillus salinus,0.023643654617315202,0.9350765199700419,-5.071397743992155
Xanthomonas translucens,0.3273223129369451,0.9959326136385513,-4.205612132052429
XC,0.2381436498091144,0.9917094494606994,-6.054774254969276
