org,max_slope,r2,intercept
Kytococcus sedentarius,1.577913876206809,0.9889565769163821,0.8880048924208914
Xanthomonas translucens,1.1258271680428205,0.9994052595345162,-2.7694326048378493
Granulosicoccus antarcticus,0.7624384901849098,0.9928087371221761,0.5324216992902411
Mobilicoccus massiliensis,0.471129284649534,0.9985107261128402,-4.364219657738122
XC,0.42946737383891026,0.9994139675955981,-2.9484289531137584
Thermomonas haemolytica,0.3499356170898082,0.9973150687635798,-2.4133819051448153
Luteimonas tolerans,0.33091844199575055,0.9952543006211216,-2.0729083063843063
Pseudoxanthomonas,0.32133848863454095,0.99799440120391,-1.1521556437500897
Chromatocurvus halotolerans,0.2842451995215547,0.9927836448041987,-3.493481125353817
Arthrobacter globiformis,0.2662821821742513,0.9973604505157404,-1.250710623543604
Dermabacter hominis,0.25765538578887937,0.9959033170945764,-0.48259431756607896
Actinoplanes atraurantiacus,0.20383890915122105,0.9963407867384615,-1.3715516955976774
Arenimonas oryziterrae,0.19450208339425418,0.9876274777733642,-3.444674165994621
Kocuria varians,0.1393508241134022,0.9877939317424949,-0.9798682868022146
Micromonospora peucetia,0.13032365341457552,0.968212396320435,-1.587015974919931
Silanimonas lenta,0.09602088859506268,0.9171417277091404,-2.1783240810597366
Intrasporangiaceae bacterium URHB0013,0.06369640833644113,0.986759231680194,-1.3591467446259735
