org,max_slope,r2,intercept
Actinomycetospora chiangmaiensis,0.033226156253007594,0.9580954989833608,1.8448771638651267
Actinoplanes atraurantiacus,0.24878957507699614,0.9982015473661985,1.798678758996107
Agreia bicolorata,0.03013142909543024,0.9895921741226411,1.688943530657967
Anaerocolumna xylanovorans,0.05316661791541155,0.976826555048858,1.7206386578407193
Arenimonas oryziterrae,0.04160001997981583,0.9718520094847264,1.428052292122554
Arthrobacter globiformis,0.042762860398226445,0.9963162636545775,2.1636596665414025
Auraticoccus monumenti,0.025658422596061735,0.972298454562327,1.981023968084753
Bacillus sp. 7586-K,0.05668515934849157,0.9884895092028859,1.641032209758789
Bacteriovorax sp. BAL6 X,0.06046152113250239,0.9802345949695531,1.7939479321458078
Bacteroides luti,0.04497993882695023,0.9750524896445566,1.7606802774116566
Brachybacterium paraconglomeratum,0.08027042378021902,0.99337415101581,1.7039288970826179
Brevibacterium antiquum,0.009768919050338111,0.9459982355475934,1.6818728958283313
Cellulomonas cellasea,0.01884472517094786,0.9165383986965825,1.6514942417388574
Chlamydiales bacterium SCGC AG-110-P3,0.05565917562321193,0.9902748570514586,1.5887900367318186
Chromatocurvus halotolerans,0.07878089319110829,0.988358020908732,1.7840695277409657
Clavibacter michiganensis,0.04015816849669922,0.9759432065015112,1.6225830445783114
Clostridium combesii,0.05001803102698907,0.9820409597671679,1.5824001535822063
Dermabacter hominis,0.07040349767867082,0.9981951530159122,1.7405438016468333
Desulfobacter curvatus,0.04265337504372161,0.9734584395626281,1.5171919125640745
Desulfobulbus elongatus,0.0343872307786036,0.9598452923634889,1.4905781419553161
Frankiales bacterium YIM 75000,0.01654023504790174,0.9104419399712272,1.8167809262385173
Granulosicoccus antarcticus,0.6107216686778926,0.9868741286747289,3.4828893185053724
Halobacteriovorax marinus,0.02106886717093,0.9318958009005459,1.8486482279706928
Intrasporangiaceae bacterium URHB0013,0.0561606891825569,0.9831392468469059,1.6948283684626038
Isoptericola variabilis,0.02369210094701048,0.9978204768090339,1.6012069120576407
Kocuria flava,0.09095760709414649,0.9960358519347128,1.938990421418953
Kocuria varians,0.09066623477973834,0.9985071518681236,2.2106306495168067
Kytococcus sedentarius,0.24417353125964547,0.998706355744706,2.020303604906193
Legionella brunensis,0.0348737342490244,0.9618409636665911,1.5023769547960322
Leifsonia sp. Leaf325,0.0670377059740532,0.9889144506882153,1.661370880250885
Luteimonas tolerans,0.08659496889569009,0.9956973574605401,1.9788872377790945
Micromonospora avicenniae,0.027761600938244067,0.9622206806176885,2.4097368302551794
Micromonospora peucetia,0.12862145199023056,0.9967298907030323,1.9004595231509052
Mobilicoccus massiliensis,0.41665093130033665,0.9978424838031427,0.7778814609130231
Mycolicibacterium obuense,0.04041245706200094,0.9723492800362518,1.8153567336835452
Nesterenkonia alba,0.020072903623498436,0.9574705226174045,1.7414188015364678
Okibacterium fritillariae,0.0390377095058388,0.997428049312574,1.907605208425164
Paenibacillus polysaccharolyticus,0.017689831270202894,0.9786869978720452,1.8933871224284529
Plantibacter sp. VKM Ac-1784,0.028208371820336576,0.9682783726160333,1.9316813910593462
Pseudoxanthomonas,0.04713344511434852,0.965982362785279,1.309821353453397
Psychromonas aquimarina,0.03013760972028134,0.9653819710823917,1.6950420414931688
Rothia mucilaginosa,0.013019927722007047,0.9170714380607945,2.0510098321127734
Saccharothrix espanaensis,0.0417501208690564,0.9816363845901352,1.6539938630179147
Sanguibacter keddieii,0.07643578753332653,0.985850438619243,0.9206327042592304
Sediminihabitans luteus,0.04800756205757289,0.9184682312291779,1.1367726870871857
Silanimonas lenta,0.0234528224706329,0.9498390574811475,1.460248932864651
Streptomyces ambofaciens,0.025714048219721477,0.9511514981116875,1.7051932763378674
Subtercola sp. Z020,0.04443516089364768,0.9963481419272401,1.8814699947691609
Thermomonas haemolytica,0.09239239500600463,0.9976014470879314,1.7749734138529878
Virgibacillus salinus,0.027253023807640813,0.9664748974083465,1.8124553717891667
Wenzhouxiangella sediminis,0.012971365669605788,0.9860768768171935,1.7160508683084021
Xanthomonas translucens,0.04341270895399742,0.997561503712418,1.7136624982766622
XC,0.0708008235619547,0.9792574061963808,1.9300205688672194
