org,max_slope,r2,intercept
Actinomycetospora chiangmaiensis,0.02554770235470229,0.9306560586748905,-1.1403066881596413
Actinoplanes atraurantiacus,0.0994610583670733,0.9602747887492419,-3.196333795180617
Agreia bicolorata,0.04304075218209363,0.9474616277390157,-1.3447977486292884
Allokutzneria albata,0.0640283865356242,0.9521092391563774,-3.6584152348502443
Arthrobacter globiformis,0.11560558601591125,0.9251287697189142,-1.451314647387692
Brachybacterium alimentarium,0.05960166121255573,0.9349734694311556,-2.0989889677803144
Cellulomonas cellasea,0.07980685079457497,0.9265982353760751,-3.4700359953348077
Dermabacter hominis,0.15514043212372478,0.9916590976068066,-2.8136730157189858
Desulfobulbus elongatus,0.048107773950016246,0.96223974860986,-3.1114875975135763
Granulosicoccus antarcticus,0.48029152087927085,0.9996394699082797,-0.9722559173059722
Halobacteriovorax marinus,0.08621610499208386,0.9535648733615445,-3.2410815852323913
Intrasporangiaceae bacterium URHB0013,0.12117956155058487,0.9811842147402001,-2.807080100851636
Kocuria varians,0.12750956491110782,0.9641345841190111,-3.271947899313701
Kytococcus sedentarius,0.27292604513164453,0.9687720072747751,-3.51912622807349
Luteimonas tolerans,0.09041136755316186,0.980996650335259,-2.8208772941859395
Mobilicoccus massiliensis,0.4649130846546298,0.9932533354393726,-5.2046405767879484
Mycolicibacterium obuense,0.06619834992928525,0.9254254267614559,-3.349770963284044
Okibacterium fritillariae,0.07065526604739596,0.9414499138570999,-2.6027676692526565
Plantibacter sp. VKM Ac-1784,0.08000057506276266,0.9422529271080885,-1.265388409969434
Pseudoxanthomonas,0.07213335705467237,0.9661329338497264,-1.3389344446421276
Shewanella putrefaciens,0.056645479198003085,0.9237501595731341,-3.5430461433954985
Silanimonas lenta,0.07527948948803241,0.9552359895328018,-2.3686996932399618
Thermomonas haemolytica,0.12261488226488472,0.9636578677021628,-1.1426603122231433
Xanthomonas translucens,0.13453647245718928,0.9835635918223983,-2.727668246292197
XC,0.1175352809990278,0.9825462796380493,-3.173548550572282
