org,max_slope,r2,intercept
Granulosicoccus antarcticus,0.08855569805532502,0.9860419040942523,1.09053602613804
Chromatocurvus halotolerans,0.07529643534071688,0.9892592498853522,1.256726873933589
Kytococcus sedentarius,0.07269311343256765,0.9947104000385519,-0.2324703187973023
Okibacterium fritillariae,0.06949933546802058,0.9642918524540935,-0.7365522447219287
Arthrobacter globiformis,0.06285063850419881,0.9068692359885214,-0.44808846261726093
Dermabacter hominis,0.05781385190960388,0.9406075960058801,-1.24342468214597
Mobilicoccus massiliensis,0.05741867388359987,0.9708985648931027,-1.3882158309894912
Thermomonas haemolytica,0.05256907688027004,0.9581035245474493,-0.12228844549434337
Auraticoccus monumenti,0.04971039139391342,0.9220268159267523,-0.9446758719434579
Bacteriovorax sp. BAL6 X,0.04640337528156417,0.9172924326167398,-0.9823287115790353
Luteimonas tolerans,0.043251195003964855,0.9386716670118042,-0.9691919309426592
Sandaracinus amylolyticus,0.04185998347382217,0.9603434284389634,-0.5431622871190432
Actinoplanes atraurantiacus,0.03804917315288293,0.9309716966006124,-0.272889404614905
Dermatophilus congolensis,0.03350462585383685,0.9298990645089591,-0.601303143067709
Kocuria flava,0.03238033281494246,0.9332673262561209,-0.22892296049369987
